,smiles,mass,fp_score,rank_1,rank_2,rank_3
942,Cc1ccccc1OC(=O)CCCC(=O)Oc1c(F)cccc1Cl,350.072114892,0.9963768115942029,1,1,1
943,c1ccc(SSc2ccccc2)cc1,218.02239232,0.9710144927536232,3,1,1
944,CCCCCCCCOC(=O)NC1(C(=O)OCCCC)CCCC1,341.2566086,0.9909420289855072,1,1,1
945,Cc1ccc(S(=O)(=O)Oc2cccc(Cl)c2)cc1,282.01174289200003,0.9565217391304348,1,1,1
946,CCCCCCOC(=O)c1ccccc1C(=O)OC(C)C(C)(C)C,334.21440944,0.9836956521739131,19,8,8
947,CCCCCCCCCCCOC(=O)CCCC(=O)Oc1cc(Cl)cc(Cl)c1Cl,464.128792512,1.0,1,1,1
948,CC(C)C(=O)Nc1ccc(Cl)c(Cl)c1,231.021769332,0.9365942028985508,1,1,1
949,CCOCCCCOCC,146.130679816,0.9710144927536232,1,1,1
950,COc1cc(F)ccc1OC(=O)CCCC(=O)OCC1CCCCC1,352.16860212000006,0.9746376811594203,1,1,1
951,CCC#CC(CC(C)C)O[Si](C)(C)OCCCCCC,298.23280685799995,0.9293478260869565,150,35,35
952,CCCCCCCCCCN(C(=O)C(Br)CCCC)C(C)CCC,403.244977064,0.9836956521739131,1,1,1
953,CCOC(=O)CCC(=O)OCc1ccc(CCl)cc1,284.08153670400003,0.9764492753623188,1,1,1
954,CC(C)COC(=O)CCC(=O)OCc1ccc(C(F)(F)F)cc1,332.12354374800003,0.9764492753623188,1,1,1
955,O=C(Nc1ccccc1F)c1cccc2ccccc12,265.090292224,0.8913043478260869,31,10,3
956,CCCCCCCCCCCCOC(=O)CCC(=O)OC(C)CCCCCCCC,426.37091008,1.0,1,1,1
957,CCCCCCCCOC(=O)c1cccc(C(F)(F)F)c1F,320.13994276,0.9963768115942029,5,2,2
958,O=C(CCCC(=O)Oc1cc(Cl)ccc1Cl)Oc1ccccc1F,370.01749247600003,0.9945652173913043,5,4,4
959,COC(=O)/C=C/c1ccc(OC)cc1,192.078644244,0.9836956521739131,1,1,1
960,CC(C)=CCCC(C)CC(=O)OCc1cccnc1,261.172878976,0.9728260869565217,1,1,1
961,CCCCCCCCCCCCCOC(=O)CCCC(=O)Oc1cccc(Cl)c1,424.23803734399996,0.9981884057971014,1,1,1
962,CC[Si](CC)(OCc1c(Cl)cc(Cl)cc1Cl)OCc1c(Cl)cc(Cl)cc1Cl,503.92072242599994,0.9420289855072463,99999,1,99999
963,CC(C)CCCOC(=O)CCCC(=O)Oc1ccccc1-c1ccccc1,368.198759376,1.0,1,1,1
964,CCCCCCCCCCCCOC(=O)CCCCCC(=O)OCCC,370.30830982399993,0.9981884057971014,1,1,1
965,CCOCCOC(=O)CCCC(=O)OCC(C)C,260.16237386800003,0.9692028985507246,21,6,6
966,CCCCCCCC(CCCC)C1CCCCC1,252.28170115199998,0.9746376811594203,11,4,4
967,CC(C)C(=O)Oc1cccc2cccc(O)c12,230.094294308,0.9764492753623188,3,2,2
968,CCC(C)CCCC(C)C,142.172150704,0.9963768115942029,2,1,1
969,C=CCCCCCCCCOC(=O)CCCC(=O)OCCCCCCCCCCCl,444.3006376,0.9637681159420289,14,2,2
970,CCCCCOC(=O)CCCC(=O)OCc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1C,396.15326572799995,0.9710144927536232,1,1,1
971,O=C(Oc1c(F)c(F)c(F)c(F)c1F)c1ccc(C(F)(F)F)c(F)c1,373.99893331600003,0.9710144927536232,11,3,3
972,CCCCCCCCCCCO[Si](CC)(CC)Oc1ccc(Cl)cc1Cl,418.18616228199994,0.8768115942028986,11,5,2
973,Cc1cccc(COC(=O)C(C)C)c1,192.115029752,0.9547101449275363,2,1,1
974,O=C1CCSC1,102.013935812,0.9329710144927537,330,62,47
975,CC(C)CCCOC(=O)CC(=O)OC(C)CC(C)C,272.198759376,0.9836956521739131,4,3,3
976,C=CCc1cc(C(C)(C)c2ccc(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)c(CC=C)c2)ccc1OC(=O)C(F)(F)C(F)(F)C(F)(F)F,700.129454264,0.8206521739130435,8,1,1
977,N#Cc1ccncc1,104.037448128,0.927536231884058,2,2,2
978,O=C(/C=C/c1cccc(C(F)(F)F)c1)OCCC12CC3CC(CC(C3)C1)C2,378.1806647,0.907608695652174,7,1,1
979,CCCOC(=O)c1ccc(C(=O)OCc2ccccc2I)cc1,424.017157024,0.8641304347826086,99999,1,99999
980,CC(C)COCc1cc(I)cc(I)c1I,541.810059036,0.9746376811594203,3,1,1
981,C=C1C/C=C/C(C)(C)C/C=C(\C)CCC1O,220.182715388,0.9510869565217391,43,35,35
982,CCCCCCCCCCCCN(C(C)CCC)S(C)(=O)=O,333.27015048799996,0.8605072463768116,1,1,1
983,CCCCCCCCCCCOC(=O)CCCCCCCCC(=O)OC(CC)CCC,440.38656014399993,0.9981884057971014,1,1,1
984,CCCCCCCCCCCCCCCCCCCCCCC(=O)OC,368.3654307759999,0.9855072463768116,4,1,1
985,CCCCCCOC(=O)c1cccc(C(=O)OCCCCCCCCCCCl)c1,424.238037344,0.9855072463768116,10,2,2
986,CCCCCCCCCCCCCOC(=O)CCCC(=O)OCCc1ccccc1,418.30830982399993,0.9909420289855072,1,1,1
987,CCCCOCc1ccc(F)cc1,182.11069332,0.9637681159420289,17,4,4
988,CCCCCO[Si](OCC1CCCCC1)(c1ccccc1)c1ccccc1,382.232806858,0.9710144927536232,1,1,1
989,CCCCCCOC(=O)c1ccccc1C(=O)OC(CC)CCC,334.21440944,0.9963768115942029,1,1,1
990,CCCCCC(C)O[Si](CC)(CC)OC(C)CCCCC,316.27975704999994,0.9836956521739131,21,6,6
991,Nc1ccc(Cl)cc1C(=O)c1ccccc1F,249.035669808,0.9094202898550725,1,1,1
992,CCCCCCCCCOC(=O)c1cccc(C(=O)OCC2CCCCC2)c1,388.261359632,0.9981884057971014,1,1,1
993,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CCCCCCCCCCCCC,476.45933116000003,0.9692028985507246,11,6,6
994,CCCCCCCCCCOC(=O)C1CCCN1C(=O)c1ccc(CCCC)cc1,415.308644172,0.9456521739130435,1,1,1
995,CCCCCCCCOC(=O)C1CCN(C(=O)c2cccc(Br)c2)CC1,423.14090591999997,0.9764492753623188,1,1,1
996,CCCCCCCCCCCCCCN(CC)C(=O)CCCCC,339.35011506,0.9963768115942029,99999,1,99999
997,O=COCc1ccc(Cl)cc1Cl,203.974484792,0.9746376811594203,1,1,1
998,CCCCCCCC(=O)OCC(COC(=O)C(F)(F)C(F)(F)C(F)(F)F)OC(=O)CCCCCCC,540.2321863799999,0.9510869565217391,351,15,1
999,CCCCC(CC)COC(=O)C(C)(C)C(=O)OCC,272.198759376,0.9963768115942029,1,1,1
